,code,product_name,product_type,brands,canonical_categories,canonical_countries,ingredients_n,known_ingredients_n,unknown_ingredients_n,completeness,scans_n,unique_scans_n,creator,completeness_ratio,compl_critical_ratio,is_duplicate_product_name,ingredients_match,unknown_ingredients_ratio,ingredients_quality_score,countries_count,categories_count,missing_country_flag,missing_category_flag,missing_both_taxonomy_flag,country_languages,category_languages,countries_mixl,categories_mixl,has_lang_conflict,taxonomy_score,product_quality_score
10309,0810006942477,Cantu Guava Scalp Care Shampoo,beauty,Cantu,"[""en:hair"", ""en:shampoos"", ""en:hair-care"", ""nl:Verzorging""]","[""en:netherlands""]",31,21.0,10,0.7625,1.0,1.0,openfoodfacts-contributors,1.0,1.0,0,1,0.3225806451612903,0.6774193548387097,1,4,0,0,0,"[""en""]","[""en"", ""nl""]",0,1,0,0.6666666666666667,0.8620967741935484
10319,5060068529528,emami,beauty,,[],"[""en:qatar""]",1,0.0,1,0.3625,1.0,1.0,foodless,1.0,1.0,1,1,1.0,0.0,1,0,0,1,0,"[""en""]",[],0,0,0,1.0,0.65
10320,4066447394757,Clear Waschcreme,beauty,alverde,[],"[""en:germany""]",25,4.0,21,0.5625,1.0,1.0,vimax,0.8571428571428571,0.75,0,1,0.84,0.16000000000000003,1,0,0,1,0,"[""en""]",[],0,0,0,1.0,0.5702857142857143
10322,0811170034388,nature well extra virgin coconut oil,beauty,,[],"[""en:united-states""]",39,25.0,14,0.375,1.0,1.0,inf,1.0,1.0,0,1,0.358974358974359,0.641025641025641,1,0,0,1,0,"[""en""]",[],0,0,0,1.0,0.8743589743589744
10332,3574661730936,Listerine total care,beauty,Listerine,"[""en:beverages-and-beverages-preparations"", ""en:beverages""]","[""en:germany""]",16,5.0,11,0.575,1.0,1.0,prepperapp,1.0,1.0,1,1,0.6875,0.3125,1,2,0,0,0,"[""en""]","[""en""]",0,0,0,1.0,0.759375
10336,8001120704504,shampoo antiforfora,beauty,vivi verde,[],"[""en:italy""]",23,18.0,5,0.5875,1.0,1.0,redfriend,1.0,1.0,1,1,0.21739130434782608,0.782608695652174,1,0,0,1,0,"[""en""]",[],0,0,0,1.0,0.9239130434782609
10338,5407003312294,LactoDes,beauty,GreenSpeed,"[""fr:m\u00e9nage""]",[],9,2.0,7,0.775,1.0,1.0,openfoodfacts-contributors,1.0,1.0,0,1,0.7777777777777778,0.2222222222222222,0,1,1,0,0,[],"[""fr""]",0,0,0,1.0,0.7277777777777777
10340,8001090093936,Pantene Pro V Color Protect,beauty,Pantene,"[""de:Shampoo""]",[],35,36.0,2,0.6625,1.0,1.0,openfoodfacts-contributors,1.0,1.0,0,0,0.05714285714285714,0.9428571428571428,0,1,1,0,0,[],"[""de""]",0,0,0,1.0,0.98
10366,3522930003366,,beauty,Caudalie,[],"[""en:germany""]",2,0.0,2,0.2625,1.0,1.0,insectproductadd,0.8571428571428571,0.75,1,1,1.0,0.0,1,0,0,1,0,"[""en""]",[],0,0,0,1.0,0.5142857142857142
10376,8008970048703,Wash and Go Shampoo and Conditioner,beauty,,[],[],28,7.0,23,0.475,1.0,1.0,openfoodfacts-contributors,0.7142857142857143,0.5,0,0,0.8214285714285714,0.1785714285714286,0,0,1,1,1,[],[],0,0,0,1.0,0.44107142857142856
10377,3504105028183,mustela gel nettoyant,beauty,Mustela,[],"[""en:morocco""]",22,17.0,7,0.375,1.0,1.0,veganeamos,1.0,1.0,0,0,0.3181818181818182,0.6818181818181819,1,0,0,1,0,"[""en""]",[],0,0,0,1.0,0.8886363636363637
10378,3504105028626,mustela lait de toilette,beauty,,"[""en:non-food-products"", ""en:open-beauty-facts""]","[""en:morocco""]",29,20.0,16,0.375,1.0,1.0,veganeamos,1.0,1.0,0,0,0.5517241379310345,0.4482758620689655,1,2,0,0,0,"[""en""]","[""en""]",0,0,0,1.0,0.8068965517241379
10388,42299820,Nivea Rollon,beauty,,"[""en:non-food-products"", ""en:open-beauty-facts""]","[""en:south-africa""]",16,2.0,14,0.375,1.0,1.0,inf,0.8571428571428571,0.75,0,1,0.875,0.125,1,2,0,0,0,"[""en""]","[""en""]",0,0,0,1.0,0.5580357142857143
10390,4005808182589,nivea toner,beauty,,"[""en:non-food-products"", ""en:open-beauty-facts""]","[""en:south-africa""]",13,0.0,13,0.375,1.0,1.0,inf,0.8571428571428571,0.75,0,1,1.0,0.0,1,2,0,0,0,"[""en""]","[""en""]",0,0,0,1.0,0.5142857142857142
10394,5201178029618,NIVEA MEN  protect & care,beauty,NIVEA,"[""en:non-food-products""]",[],20,1.0,19,0.575,1.0,1.0,openfoodfacts-contributors,1.0,1.0,0,1,0.95,0.050000000000000044,0,1,1,0,0,[],"[""en""]",0,0,0,1.0,0.6675000000000001
10402,9501101374768,fres,beauty,fres,"[""fr:Savon""]","[""en:belgium""]",15,6.0,9,0.675,3.0,1.0,lbt-g,1.0,1.0,0,1,0.6,0.4,1,1,0,0,0,"[""en""]","[""fr""]",0,0,1,0.6666666666666667,0.765
10403,9501101374102,aqualis,beauty,palmco,"[""fr:Savon""]","[""en:belgium""]",8,0.0,8,0.775,3.0,1.0,lbt-g,1.0,1.0,0,1,1.0,0.0,1,1,0,0,0,"[""en""]","[""fr""]",0,0,1,0.6666666666666667,0.625
10407,3401360296732,Crème visage,beauty,Chanvria,"[""en:non-food-products"", ""en:open-beauty-facts"", ""fr:Cosm\u00e9tiques""]","[""en:reunion""]",32,6.0,28,0.775,1.0,1.0,openfoodfacts-contributors,1.0,1.0,1,0,0.875,0.125,1,3,0,0,0,"[""en""]","[""en"", ""fr""]",0,1,0,0.6666666666666667,0.66875
10410,5054563110473,Paradontax classic,beauty,,[],"[""en:germany""]",12,10.0,2,0.375,1.0,1.0,prepperapp,0.7142857142857143,0.5,0,1,0.16666666666666666,0.8333333333333334,1,0,0,1,0,"[""en""]",[],0,0,0,1.0,0.6702380952380953
10414,5054563039989,Sensodyne gentle whitening,beauty,Sensodyne,"[""sv:tandkr\u00e4m""]","[""en:sweden""]",17,6.0,13,0.575,2.0,1.0,sureeiz,1.0,1.0,0,0,0.7647058823529411,0.23529411764705888,1,1,0,0,0,"[""en""]","[""sv""]",0,0,1,0.6666666666666667,0.7073529411764706
10418,5054563052780,Odol med 3,beauty,,[],"[""en:germany""]",58,11.0,48,0.375,1.0,1.0,grumpf,0.8571428571428571,0.75,1,0,0.8275862068965517,0.1724137931034483,1,0,0,1,0,"[""en""]",[],0,0,0,1.0,0.5746305418719212
10428,5054563099587,Sensodyne Repair & Protect,beauty,"HALEON, Sensodyne","[""en:zahnpasta""]","[""en:germany""]",20,5.0,15,0.5875,1.0,1.0,grumpf,1.0,1.0,1,1,0.75,0.25,1,1,0,0,0,"[""en""]","[""en""]",0,0,0,1.0,0.7375
10434,0381370039211,Creamy oil moisturizer,beauty,Aveeno,"[""en:non-food-products"", ""en:open-beauty-facts""]","[""en:united-states""]",34,21.0,15,0.4625,5.0,1.0,inf,1.0,1.0,0,0,0.4411764705882353,0.5588235294117647,1,2,0,0,0,"[""en""]","[""en""]",0,0,0,1.0,0.8455882352941176
10436,8410412490177,spray protector solar,beauty,Babaria,"[""en:non-food-products"", ""en:open-beauty-facts""]","[""en:spain""]",128,15.0,114,0.475,1.0,1.0,veganeamos,1.0,1.0,0,0,0.890625,0.109375,1,2,0,0,0,"[""en""]","[""en""]",0,0,0,1.0,0.6882812500000001
10437,8906105490024,St. D'vence moisturizer winter edition,beauty,ST. D'vence,"[""en:non-food-products"", ""en:open-beauty-facts"", ""en:Body lotion""]","[""en:india""]",20,14.0,13,0.675,3.0,1.0,openfoodfacts-contributors,1.0,1.0,0,0,0.65,0.35,1,3,0,0,0,"[""en""]","[""en""]",0,0,0,1.0,0.7725
10458,8410412000321,Bálsamo después del sol efecto hielo,beauty,Babaria,"[""en:non-food-products"", ""en:open-beauty-facts""]","[""en:spain""]",22,19.0,5,0.4625,1.0,1.0,veganeamos,1.0,1.0,0,0,0.22727272727272727,0.7727272727272727,1,2,0,0,0,"[""en""]","[""en""]",0,0,0,1.0,0.9204545454545455
10460,3245678096673,Gel mains hydroalcoolique,beauty,Auchan,"[""en:non-food-products"", ""en:open-beauty-facts""]","[""en:france"", ""en:world""]",9.0,1.0,8.0,0.6625,1.0,1.0,org-auchan-apaw,1.0,1.0,0,1,0.8888888888888888,0.11111111111111116,2,2,0,0,0,"[""en""]","[""en""]",0,0,0,1.0,0.6888888888888889
10461,8901296038550,Volini,beauty,Volini,"[""en:non-food-products"", ""en:open-beauty-facts"", ""en:Medicine""]","[""en:india""]",8,0.0,8,0.8875,1.0,1.0,prasantahembram,1.0,1.0,0,1,1.0,0.0,1,3,0,0,0,"[""en""]","[""en""]",0,0,0,1.0,0.65
10462,7791293033044,Crema corporal con vitamina E y palta  humectacion diaria St. Ives.,beauty,,"[""en:non-food-products"", ""en:open-beauty-facts""]","[""en:argentina""]",23,7.0,17,0.375,1.0,1.0,veganeamos,0.8571428571428571,0.75,0,0,0.7391304347826086,0.26086956521739135,1,2,0,0,0,"[""en""]","[""en""]",0,0,0,1.0,0.6055900621118013
10465,8904109450679,Dant Kanti,beauty,Patanjali Ayurved,"[""en:non-food-products"", ""en:open-beauty-facts"", ""en:Toothpaste""]","[""en:india""]",40,4.0,39,0.675,6.0,1.0,openfoodfacts-contributors,1.0,1.0,0,0,0.975,0.025000000000000022,1,3,0,0,0,"[""en""]","[""en""]",0,0,0,1.0,0.6587500000000001
10466,0305730169400,Advil Liqui.Gels,beauty,Advil,"[""en:non-food-products"", ""en:open-beauty-facts"", ""en:medicine""]","[""en:france""]",11,0.0,11,0.6625,2.0,1.0,openfoodfacts-contributors,1.0,1.0,0,1,1.0,0.0,1,3,0,0,0,"[""en""]","[""en""]",0,0,0,1.0,0.65
10467,6026000058418,Perroni Lovely Skin,beauty,Perroni,"[""en:non-food-products"", ""en:open-beauty-facts""]","[""en:ghana""]",5,4.0,1,0.875,4.0,1.0,gtinghana,1.0,1.0,0,1,0.2,0.8,1,2,0,0,0,"[""en""]","[""en""]",0,0,0,1.0,0.93
10469,3661803666380,gommes miel propolis,beauty,,"[""en:non-food-products"", ""en:open-beauty-facts"", ""en:medicine""]","[""en:luxembourg""]",9,0.0,9,0.4875,1.0,1.0,kiliweb,1.0,1.0,0,1,1.0,0.0,1,3,0,0,0,"[""en""]","[""en""]",0,0,0,1.0,0.65
10470,8480000744142,Crema de manos,beauty,Deliplus,"[""en:non-food-products"", ""en:open-beauty-facts""]","[""en:spain""]",25,1.0,24,0.675,4.0,1.0,openfoodfacts-contributors,1.0,1.0,1,1,0.96,0.040000000000000036,1,2,0,0,0,"[""en""]","[""en""]",0,0,0,1.0,0.664
10471,8712561631662,Dove,beauty,"Unilever, Dove, Uni lever","[""en:non-food-products"", ""en:open-beauty-facts"", ""en:Body wash""]","[""en:nigeria""]",120,12.0,102,0.7,10.0,1.0,openfoodfacts-contributors,1.0,1.0,1,0,0.85,0.15000000000000002,1,3,0,0,0,"[""en""]","[""en""]",0,0,0,1.0,0.7025
10472,4305615687575,Isana Blütenkraft,beauty,Dirk Rossmann GmbH,"[""en:non-food-products"", ""en:open-beauty-facts""]","[""en:germany""]",27,2.0,25,0.575,3.0,1.0,erikwucher,1.0,1.0,0,1,0.9259259259259259,0.07407407407407407,1,2,0,0,0,"[""en""]","[""en""]",0,0,0,1.0,0.6759259259259259
10473,5010006101163,aquafresh,beauty,aquafresh,"[""en:non-food-products"", ""en:open-beauty-facts"", ""en:Toothpaste""]","[""en:mongolia""]",41,0.0,40,0.9,1.0,1.0,openfoodfacts-contributors,1.0,1.0,1,0,0.975609756097561,0.024390243902439046,1,3,0,0,0,"[""en""]","[""en""]",0,0,0,1.0,0.6585365853658537
10474,0019045105427,lotion,beauty,,"[""en:non-food-products"", ""en:open-beauty-facts"", ""en:Body cream""]","[""en:united-states""]",11,8.0,4,0.4,1.0,1.0,inf,0.8571428571428571,0.75,1,0,0.36363636363636365,0.6363636363636364,1,3,0,0,0,"[""en""]","[""en""]",0,0,0,1.0,0.7370129870129869
10475,8691685017852,doğal karanfil özlü diş macunu,beauty,eyüp sabri tuncer,"[""en:non-food-products"", ""en:open-beauty-facts"", ""en:toothpaste""]","[""en:turkey""]",19,2.0,17,0.6625,23.0,1.0,openfoodfacts-contributors,1.0,1.0,0,1,0.8947368421052632,0.10526315789473684,1,3,0,0,0,"[""en""]","[""en""]",0,0,0,1.0,0.6868421052631579
10476,8717163962039,Brut a/r 100 oceans,beauty,Brut,"[""en:non-food-products"", ""en:open-beauty-facts""]","[""en:france""]",20,3.0,17,0.6625,1.0,1.0,org-unilever-france-gms,1.0,1.0,0,1,0.85,0.15000000000000002,1,2,0,0,0,"[""en""]","[""en""]",0,0,0,1.0,0.7025
10477,7640168931247,Innova Sensitive,beauty,Splat Global LLC,"[""en:non-food-products"", ""en:open-beauty-facts"", ""en:toothpaste""]","[""en:belgium""]",37,7.0,32,0.675,5.0,1.0,stanthebrain,1.0,1.0,0,0,0.8648648648648649,0.1351351351351351,1,3,0,0,0,"[""en""]","[""en""]",0,0,0,1.0,0.6972972972972973
10483,4009800005167,Arztseife,beauty,Speick,"[""de:Seifen""]",[],22,9.0,14,0.775,1.0,1.0,openfoodfacts-contributors,1.0,1.0,1,0,0.6363636363636364,0.36363636363636365,0,1,1,0,0,[],"[""de""]",0,0,0,1.0,0.7772727272727272
10490,9335782003996,,beauty,Jergens,"[""en:non-food-products"", ""en:open-beauty-facts"", ""en:Body lotion""]","[""en:indonesia""]",24,1.0,23,0.6625,1.0,1.0,openfoodfacts-contributors,1.0,1.0,1,1,0.9583333333333334,0.04166666666666663,1,3,0,0,0,"[""en""]","[""en""]",0,0,0,1.0,0.6645833333333333
10494,3760169750143,Lin et son d'avoine,beauty,Linette,"[""en:plant-based-foods-and-beverages"", ""en:plant-based-foods"", ""en:cereals-and-potatoes"", ""en:cereals-and-their-products"", ""en:non-food-products"", ""en:open-beauty-facts""]","[""en:france""]",4,7.0,0,0.6875,2.0,1.0,kiliweb,1.0,1.0,0,0,0.0,1.0,1,6,0,0,0,"[""en""]","[""en""]",0,0,0,1.0,1.0
10502,8850006344033,,beauty,Colgate,"[""en:non-food-products"", ""en:open-beauty-facts"", ""en:Toothpaste""]","[""en:australia""]",21,18.0,7,0.375,1.0,1.0,inf,1.0,1.0,1,0,0.3333333333333333,0.6666666666666667,1,3,0,0,0,"[""en""]","[""en""]",0,0,0,1.0,0.8833333333333334
10507,0305210180093,,beauty,,"[""en:non-food-products"", ""en:open-beauty-facts""]","[""en:canada""]",25,18.0,13,0.25,7.0,1.0,openfoodfacts-contributors,0.7142857142857143,0.5,1,0,0.52,0.48,1,2,0,0,0,"[""en""]","[""en""]",0,0,0,1.0,0.5465714285714286
10508,0381371177301,Johnson’s Baby Shampoo,beauty,Johnson's,"[""en:Non-food-products"", ""en:Open-beauty-facts""]","[""en:united-states""]",14,14.0,0,0.7875,1.0,1.0,swipe-studio,1.0,1.0,0,1,0.0,1.0,1,2,0,0,0,"[""en""]","[""en""]",0,0,0,1.0,1.0
10515,09572140,SOIN YEUX LUMIÈRE,beauty,CORINE DE FARME,"[""en:non-food-products"", ""en:open-beauty-facts"", ""fr:Anti-cernes anti-poches""]","[""en:france""]",54,5.0,48,0.675,3.0,1.0,openfoodfacts-contributors,1.0,1.0,0,0,0.8888888888888888,0.11111111111111116,1,3,0,0,0,"[""en""]","[""en"", ""fr""]",0,1,0,0.6666666666666667,0.6638888888888889
10518,03920038,dove body lotion,beauty,"Unilever, Dove","[""en:non-food-products"", ""en:open-beauty-facts""]",[],48,21.0,27,0.475,1.0,1.0,inf,1.0,1.0,0,1,0.5625,0.4375,0,2,1,0,0,[],"[""en""]",0,0,0,1.0,0.803125
10520,0072140026165,body wash,beauty,,"[""en:non-food-products"", ""en:open-beauty-facts""]","[""en:united-states""]",36,22.0,19,0.375,3.0,1.0,inf,1.0,1.0,1,0,0.5277777777777778,0.4722222222222222,1,2,0,0,0,"[""en""]","[""en""]",0,0,0,1.0,0.8152777777777778
10538,3560071276942,Huile d'amande douce 100% naturelle,beauty,"Carrefour, Carrefour My Baby","[""fr:Soins b\u00e9b\u00e9""]","[""en:belgium"", ""en:france""]",2,0.0,2,0.775,1.0,1.0,org-carrefour,1.0,1.0,0,1,1.0,0.0,2,1,0,0,0,"[""en""]","[""fr""]",0,0,1,0.6666666666666667,0.625
10552,8414807540126,Gel refrescante mentol,beauty,Kyrey Pharma,"[""en:non-food-products"", ""en:open-beauty-facts""]","[""en:spain""]",1,0.0,1,0.475,1.0,1.0,insectproductadd,1.0,1.0,1,1,1.0,0.0,1,2,0,0,0,"[""en""]","[""en""]",0,0,0,1.0,0.65
10555,0800897828370,NYX Professional Makeup Butter Gloss 16 Praline Lipgloss,beauty,,"[""en:makeup"", ""nl:Beauty"", ""nl:Lipgloss"", ""nl:Lipmake-up""]","[""en:netherlands""]",1,0.0,1,0.4625,1.0,1.0,inf,0.8571428571428571,0.75,0,1,1.0,0.0,1,4,0,0,0,"[""en""]","[""en"", ""nl""]",0,1,0,0.6666666666666667,0.48928571428571427
10560,4059729277404,Catrice More than Nude nail polish,beauty,Cosnova,"[""de:Kosmetik""]","[""en:germany""]",18,3.0,15,0.8625,3.0,1.0,openfoodfacts-contributors,1.0,1.0,0,1,0.8333333333333334,0.16666666666666663,1,1,0,0,0,"[""en""]","[""de""]",0,0,1,0.6666666666666667,0.6833333333333333
10572,5057566016452,revolution reloaded iconic division,beauty,,"[""en:non-food-products"", ""en:open-beauty-facts""]","[""en:spain""]",22,9.0,15,0.375,1.0,1.0,veganeamos,1.0,1.0,0,0,0.6818181818181818,0.31818181818181823,1,2,0,0,0,"[""en""]","[""en""]",0,0,0,1.0,0.7613636363636364
